iter	F1	Logloss
109	0.939241178	0.007715468425
110	0.9406465289	0.007654415816
111	0.9406465289	0.007588361575
112	0.9406465289	0.007453607306
113	0.9407711674	0.007411037289
114	0.9407711674	0.007363443824
115	0.9407711674	0.007289211527
116	0.9407711674	0.007259200437
117	0.9407711674	0.007193733461
118	0.9421728199	0.007135063935
119	0.9435707678	0.007081497744
120	0.9435707678	0.007009450981
121	0.9435707678	0.006977757503
122	0.9435707678	0.006900487802
123	0.9449650257	0.006811571247
124	0.9435707678	0.006747189369
125	0.9463556083	0.006692362639
126	0.9464803586	0.006651048102
127	0.9464803586	0.006592275614
128	0.9464803586	0.006553806005
129	0.9478672986	0.006513360285
130	0.9478672986	0.006454198507
131	0.9478672986	0.00642388327
132	0.9478672986	0.006372197695
133	0.9478672986	0.006332454726
134	0.9478672986	0.006300496869
135	0.9478672986	0.006255132058
136	0.9478672986	0.00622573764
137	0.9478672986	0.006173875184
138	0.9478672986	0.006094691536
139	0.9478672986	0.006060944038
140	0.9492505916	0.006031696982
141	0.9506302521	0.005973291829
142	0.9506302521	0.005911451939
143	0.9506302521	0.00587062285
144	0.9506302521	0.005812106426
145	0.9506302521	0.005763053816
146	0.9506302521	0.005721673861
147	0.9506302521	0.005689593532
148	0.9506302521	0.005625516868
149	0.9506302521	0.005586324464
150	0.9506302521	0.005565644097
151	0.9506302521	0.005487478328
152	0.9506302521	0.005455069351
153	0.9506302521	0.005402632914
154	0.9506302521	0.005365148091
155	0.9506302521	0.005323912824
156	0.9506302521	0.005279205844
157	0.9506302521	0.005253402928
158	0.9523809524	0.005202646314
159	0.9537572254	0.005152640022
160	0.9551298872	0.005104400198
161	0.9551298872	0.005076816903
162	0.9551298872	0.005026896974
163	0.9568750819	0.004982675599
164	0.9568750819	0.00495076347
165	0.9568750819	0.004914709227
166	0.9568750819	0.004885648587
167	0.9568750819	0.004848700066
168	0.9568750819	0.004819182839
169	0.9567496723	0.004798857098
170	0.9567496723	0.00477035984
171	0.9568750819	0.004731332418
172	0.9568750819	0.004701610196
173	0.9571259997	0.004664408708
174	0.9571259997	0.004621694139
175	0.9571259997	0.004595316719
176	0.957251508	0.004572357076
177	0.9571259997	0.004531554182
178	0.9571259997	0.004506802667
179	0.9584915543	0.004457282615
180	0.9584915543	0.004438330945
181	0.958617077	0.004392117321
182	0.958617077	0.004357974185
183	0.958617077	0.004334815683
184	0.958617077	0.004298515316
185	0.958617077	0.004268935361
186	0.9601046436	0.00422193235
187	0.959979074	0.004194598887
188	0.9613375131	0.004177847138
189	0.9613375131	0.004147218211
190	0.962692408	0.004139996074
191	0.962692408	0.004103730137
192	0.9640437728	0.004050272024
193	0.9640437728	0.004022887299
194	0.9640437728	0.003999867499
195	0.9653916211	0.003968976118
196	0.9653916211	0.003935847649
197	0.9653916211	0.00391815352
198	0.9653916211	0.003900653524
199	0.9655172414	0.003880178469
200	0.9667359667	0.003829667203
201	0.9667359667	0.003804399887
202	0.9667359667	0.003784482722
203	0.9680768233	0.003754771262
204	0.9682024659	0.00371973902
205	0.9682024659	0.00369901444
206	0.9695398574	0.003676250123
207	0.9695398574	0.003650881868
208	0.9708737864	0.003632694447
209	0.9708737864	0.00359606066
210	0.9708737864	0.003577900692
211	0.9695398574	0.003551178265
212	0.9695398574	0.003533919212
213	0.9695398574	0.003514322987
214	0.9695398574	0.003480012064
215	0.9708737864	0.003454682262
216	0.9695398574	0.003426436884
217	0.9708737864	0.003402976152
218	0.9708737864	0.00338493209
219	0.9708737864	0.003370572157
220	0.9735313105	0.00335417045
221	0.9735313105	0.003346781531
222	0.9735313105	0.00331264045
223	0.9722042663	0.003301488148
224	0.9722042663	0.003264247846
225	0.9720785936	0.003245524921
226	0.9722042663	0.003239338474
227	0.9722042663	0.003209434029
228	0.9722042663	0.003179582511
229	0.9735313105	0.003152314566
230	0.9735313105	0.003129146707
231	0.9735313105	0.003126442053
232	0.9735313105	0.003096673039
233	0.9735313105	0.003057278263
234	0.9748549323	0.003040384751
235	0.9748549323	0.003014456901
236	0.9735313105	0.002997474307
237	0.9735313105	0.002973201497
238	0.9748549323	0.002962723942
239	0.9761751449	0.002944265703
240	0.9761751449	0.002933547353
241	0.9761751449	0.002920081993
242	0.9761751449	0.00290545126
243	0.9761751449	0.002877364677
244	0.9763008758	0.002869391255
245	0.9776177	0.002845584471
246	0.9776177	0.002843403841
247	0.9802412112	0.002824774593
248	0.9815479241	0.002802542251
249	0.9802412112	0.002784632777
250	0.9815479241	0.002771496265
251	0.9802412112	0.002760702863
252	0.9802412112	0.002744397631
253	0.9815479241	0.0027274564
254	0.9815479241	0.002707294425
255	0.9815479241	0.002690789438
256	0.9815479241	0.002683173512
257	0.9828512926	0.002649791321
258	0.9841513292	0.002628818652
259	0.9841513292	0.002621244749
260	0.9841513292	0.002608838775
261	0.9841513292	0.002595972505
262	0.9841513292	0.002579292364
263	0.9841513292	0.00257543757
264	0.9841513292	0.002555096152
265	0.9841513292	0.00254427947
266	0.9867414584	0.002525860929
267	0.9867414584	0.002509267851
268	0.9867414584	0.00250015385
269	0.9868672702	0.002481208475
270	0.9868672702	0.002467327619
271	0.9894442325	0.002423205664
272	0.9894442325	0.002410311077
273	0.9894442325	0.002408452847
274	0.9894442325	0.002393747214
275	0.9895700839	0.002385040162
276	0.9895700839	0.002383570248
277	0.9896959674	0.002371708512
278	0.9896959674	0.00235749948
279	0.9896959674	0.002334779581
280	0.9896959674	0.002313136101
281	0.9896959674	0.002300597188
282	0.9896959674	0.002284054069
283	0.9896959674	0.002275363226
284	0.9896959674	0.002265994957
285	0.9896959674	0.002255199346
286	0.989821883	0.002243272647
287	0.9896959674	0.002232152031
288	0.9896959674	0.002226115874
289	0.9895700839	0.002213890695
290	0.989821883	0.002210799994
291	0.9912314144	0.002187339512
292	0.9912314144	0.002180183373
293	0.9912314144	0.002167053494
294	0.9925117401	0.002153756814
295	0.9925117401	0.002140609754
296	0.9925117401	0.002129219999
297	0.9922598655	0.002118490092
298	0.9922598655	0.002102311054
299	0.9922598655	0.002093667476
300	0.9922598655	0.002079923934
301	0.9922598655	0.00206811012
302	0.9935369408	0.002055486916
303	0.9935369408	0.002050248176
304	0.9935369408	0.002036886598
305	0.9935369408	0.002017397686
306	0.9936628644	0.00200998366
307	0.9936628644	0.002001475371
308	0.9936628644	0.001994846953
309	0.9936628644	0.001986473277
310	0.9935369408	0.001969621642
311	0.9935369408	0.001943139958
312	0.9937888199	0.001929450733
313	0.9937888199	0.001916183287
314	0.9937888199	0.00191355937
315	0.9939148073	0.001904561788
316	0.9939148073	0.001897868113
317	0.9939148073	0.001883977886
318	0.9939148073	0.001875262974
319	0.9939148073	0.001868972921
320	0.9939148073	0.001860195044
321	0.9939148073	0.001849962327
322	0.9939148073	0.001843038297
323	0.9939148073	0.001835435078
324	0.9939148073	0.001824526264
325	0.9939148073	0.001816803624
326	0.9939148073	0.001796878053
327	0.9939148073	0.00179140468
328	0.9939148073	0.00178098988
329	0.9939148073	0.001777017545
330	0.9939148073	0.001766134752
331	0.9951886554	0.001753572461
332	0.9951886554	0.001745178081
333	0.9951886554	0.001742983238
334	0.9951886554	0.001737710048
335	0.9951886554	0.001732292274
336	0.9951886554	0.001722381249
337	0.9951886554	0.001707809538
338	0.9951886554	0.001701927951
339	0.9951886554	0.001690836037
340	0.9951886554	0.00168769658
341	0.9951886554	0.001677677596
342	0.9951886554	0.001676488523
343	0.9953146765	0.001673681848
344	0.9953146765	0.001665156832
345	0.9953146765	0.001655271348
346	0.9953146765	0.001645623877
347	0.9965853042	0.001634899884
348	0.9965853042	0.001627216479
349	0.9967113585	0.001620878166
350	0.9967113585	0.001606013588
351	0.9967113585	0.001600408132
352	0.9967113585	0.001591537996
353	0.9967113585	0.001583006358
354	0.9967113585	0.001574062233
355	0.9967113585	0.001568727089
356	0.9967113585	0.001562440429
357	0.9967113585	0.001555911417
358	0.9967113585	0.001547258688
359	0.9967113585	0.001536795758
360	0.9968374447	0.001535726746
361	0.9968374447	0.001532672465
362	0.9968374447	0.001519910412
363	0.9968374447	0.001511216356
364	0.9968374447	0.001504096863
365	0.9968374447	0.001498890918
366	0.9968374447	0.001491961612
367	0.9968374447	0.001489170436
368	0.9968374447	0.001480456835
369	0.9968374447	0.001475158834
370	0.9968374447	0.00147118069
371	0.9968374447	0.001465328266
372	0.9968374447	0.001460983972
373	0.9968374447	0.001453783184
374	0.9968374447	0.001447068891
375	0.9968374447	0.001435673911
376	0.9968374447	0.001431516525
377	0.9968374447	0.001426557878
378	0.9968374447	0.001420484217
379	0.9968374447	0.001418948026
380	0.9968374447	0.001415779696
381	0.9968374447	0.001412383398
382	0.9968374447	0.001404620878
383	0.9968374447	0.001401532736
384	0.9968374447	0.001396031585
385	0.9968374447	0.001395347471
386	0.9969635628	0.001389786733
387	0.9969635628	0.001384423694
388	0.9968374447	0.001382045622
389	0.9968374447	0.001375488753
390	0.9968374447	0.001370463442
391	0.9968374447	0.001367116936
392	0.9968374447	0.001357329394
393	0.9969635628	0.001354340106
394	0.9970897128	0.001347616773
395	0.9970897128	0.001339860718
396	0.9970897128	0.001337705749
397	0.9970897128	0.00133601942
398	0.9970897128	0.00132989164
399	0.9970897128	0.001324123691
400	0.9970897128	0.001308758678
401	0.9970897128	0.001305055359
402	0.9970897128	0.001301440514
403	0.9970897128	0.001297998536
404	0.9970897128	0.001291211682
405	0.9972158947	0.001287014701
406	0.9970897128	0.001282411558
407	0.9970897128	0.001278521153
408	0.9970897128	0.001273961871
409	0.9970897128	0.001266256538
410	0.9969635628	0.00126140348
411	0.9969635628	0.001258135206
412	0.9973421086	0.001254923139
413	0.9973421086	0.001252048657
414	0.9973421086	0.001248158581
415	0.9973421086	0.001242731513
416	0.9973421086	0.001231353251
417	0.9973421086	0.001228983141
418	0.9973421086	0.001224715302
419	0.9973421086	0.001221825838
420	0.9973421086	0.001215596451
421	0.9973421086	0.001211910794
422	0.9973421086	0.001208375796
423	0.9973421086	0.001200417175
424	0.9974683544	0.001196508933
425	0.9974683544	0.001193978662
426	0.9974683544	0.001186986483
427	0.9974683544	0.001183367726
428	0.9974683544	0.001179695586
429	0.9974683544	0.001175054365
430	0.9974683544	0.001172521832
431	0.9974683544	0.001167701805
432	0.9974683544	0.001159178988
433	0.9974683544	0.001154438795
434	0.9974683544	0.001150973297
435	0.9974683544	0.001149685487
436	0.9974683544	0.001142134548
437	0.9974683544	0.001139196493
438	0.9974683544	0.001137134493
439	0.9974683544	0.001133494737
440	0.9974683544	0.001132374707
441	0.9974683544	0.00112936905
442	0.9975946322	0.001119671233
443	0.9975946322	0.001117087439
444	0.9975946322	0.001114637028
445	0.9975946322	0.001110389664
446	0.997720942	0.001107661293
447	0.997720942	0.001101300212
448	0.997720942	0.001095804762
449	0.997720942	0.001091796515
450	0.997720942	0.001088800559
451	0.997720942	0.001087145087
452	0.997720942	0.001083490708
453	0.997720942	0.001081502669
454	0.9978472838	0.001077116718
455	0.9978472838	0.001075830958
456	0.997720942	0.001071829531
457	0.9978472838	0.00106555097
458	0.9978472838	0.001062022684
459	0.9978472838	0.001056929887
460	0.9978472838	0.001052861131
461	0.9978472838	0.001044698717
462	0.9978472838	0.001040295118
463	0.9978472838	0.001038443899
464	0.9978472838	0.001037506316
465	0.9978472838	0.001035021188
466	0.9978472838	0.001032544268
467	0.9978472838	0.001023629957
468	0.9978472838	0.001020645217
469	0.9978472838	0.001018902644
470	0.9978472838	0.001016113358
471	0.9978472838	0.001004562841
472	0.9978472838	0.001003933052
473	0.9978472838	0.00100072633
474	0.9978472838	0.0009933039158
475	0.9979736575	0.0009886544706
476	0.9979736575	0.0009866833334
477	0.9979736575	0.0009812194473
478	0.9978472838	0.000979528514
479	0.9978472838	0.0009718467409
480	0.9979736575	0.0009713198959
481	0.9979736575	0.0009698402276
482	0.9979736575	0.0009628629411
483	0.9979736575	0.000962384656
484	0.9979736575	0.000959818277
485	0.9979736575	0.0009543955201
486	0.9979736575	0.0009530771709
487	0.9979736575	0.0009470620111
488	0.9979736575	0.0009463147492
489	0.9979736575	0.0009410963903
490	0.9979736575	0.0009373063723
491	0.9979736575	0.0009368750572
492	0.9979736575	0.0009349676589
493	0.9979736575	0.0009342815193
494	0.9979736575	0.0009297813606
495	0.9979736575	0.0009265759205
496	0.9979736575	0.0009228463549
497	0.9979736575	0.0009191491079
498	0.9979736575	0.0009154462529
499	0.9979736575	0.0009122059438
500	0.9979736575	0.0009069426948
501	0.9979736575	0.0009028734045
502	0.9979736575	0.0008966499766
503	0.9979736575	0.0008940352987
504	0.9979736575	0.000891820184
505	0.9979736575	0.0008872329931
506	0.9979736575	0.000884151058
507	0.9979736575	0.0008814765038
508	0.9979736575	0.0008788924058
509	0.9979736575	0.0008766927789
510	0.9979736575	0.0008747476298
511	0.9981000633	0.0008710043801
512	0.9979736575	0.0008696710528
513	0.9979736575	0.0008673394037
514	0.9979736575	0.0008624917066
515	0.9979736575	0.0008589207797
516	0.9979736575	0.0008556691852
517	0.9979736575	0.0008527187885
518	0.9979736575	0.0008491932194
519	0.9979736575	0.0008458240928
520	0.9979736575	0.0008425975882
521	0.9981000633	0.0008412135964
522	0.9981000633	0.0008391913746
523	0.9981000633	0.000836140861
524	0.9981000633	0.0008317857934
525	0.9981000633	0.0008304581685
526	0.9981000633	0.0008284714113
527	0.9981000633	0.0008230320483
528	0.9981000633	0.0008195722477
529	0.9981000633	0.000817915621
530	0.9981000633	0.0008155356867
531	0.9981000633	0.0008144018116
532	0.9981000633	0.0008122179812
533	0.9981000633	0.0008097447568
534	0.9981000633	0.0008077509337
535	0.9981000633	0.000805145075
536	0.9981000633	0.0008027822349
537	0.9981000633	0.0008011128099
538	0.9981000633	0.0007974348893
539	0.9981000633	0.0007969950579
540	0.9981000633	0.0007958677291
541	0.9981000633	0.0007931924079
542	0.9981000633	0.0007886061052
543	0.9981000633	0.0007848218535
544	0.9981000633	0.000781829706
545	0.9981000633	0.0007798870815
546	0.9981000633	0.0007794598358
547	0.9981000633	0.000777472533
548	0.9981000633	0.0007744068807
549	0.9981000633	0.0007733155363
550	0.9981000633	0.0007712273033
551	0.9981000633	0.0007694782552
552	0.9981000633	0.0007688780419
553	0.9981000633	0.0007668078814
554	0.9981000633	0.000764763291
555	0.9981000633	0.000757603465
556	0.9981000633	0.0007556128351
557	0.9981000633	0.0007552206875
558	0.9981000633	0.0007526750076
559	0.9981000633	0.0007488444042
560	0.9981000633	0.0007460028535
561	0.9981000633	0.0007429184335
562	0.9981000633	0.0007402625435
563	0.9981000633	0.0007372008325
564	0.9981000633	0.0007352756797
565	0.9981000633	0.0007340644938
566	0.9981000633	0.0007303971004
567	0.9981000633	0.000723540852
568	0.9981000633	0.0007216737952
569	0.9981000633	0.000717135856
570	0.9981000633	0.000715526181
571	0.9981000633	0.0007121802174
572	0.9981000633	0.0007088113319
573	0.9981000633	0.0007072931409
574	0.9981000633	0.0007059193609
575	0.9981000633	0.0007035748729
576	0.9981000633	0.0007017311847
577	0.9981000633	0.0006998102785
578	0.9981000633	0.0006981961564
579	0.9981000633	0.0006947264546
580	0.9981000633	0.0006931455653
581	0.9981000633	0.0006923195755
582	0.9981000633	0.0006900726009
583	0.9981000633	0.0006870275949
584	0.9981000633	0.0006867190295
585	0.9981000633	0.0006835377642
586	0.9981000633	0.0006835370161
587	0.9981000633	0.0006830749091
588	0.9981000633	0.0006818609029
589	0.9981000633	0.0006793469005
590	0.9981000633	0.0006775387615
591	0.9981000633	0.0006762372327
592	0.9982265011	0.0006739236034
593	0.9982265011	0.0006728975313
594	0.9982265011	0.0006710602005
595	0.9982265011	0.000670330664
596	0.998352971	0.0006695413488
597	0.998352971	0.0006688527203
598	0.998352971	0.0006672574698
599	0.998352971	0.0006664701367
600	0.998352971	0.0006628460362
601	0.998352971	0.000662132824
602	0.998352971	0.0006586138127
603	0.998352971	0.0006570856463
604	0.998352971	0.0006535672304
605	0.998352971	0.0006535656368
606	0.998352971	0.000652969388
607	0.998352971	0.0006506025413
608	0.998352971	0.0006475250187
609	0.9984794729	0.0006432374133
610	0.9984794729	0.0006405764873
611	0.9984794729	0.0006382333908
612	0.9984794729	0.000636526438
613	0.9984794729	0.0006343354327
614	0.9984794729	0.0006326164056
615	0.9984794729	0.000631408784
616	0.9984794729	0.0006305446063
617	0.9984794729	0.0006286335974
618	0.9984794729	0.0006280274069
619	0.9984794729	0.0006274968493
620	0.9984794729	0.0006255697891
621	0.9984794729	0.0006251088488
622	0.9984794729	0.0006239314446
623	0.9984794729	0.0006222288901
624	0.9984794729	0.0006206550564
625	0.9984794729	0.0006187793636
626	0.9984794729	0.0006170950867
627	0.9984794729	0.0006162468126
628	0.9984794729	0.0006149418674
629	0.9984794729	0.0006132388307
630	0.9984794729	0.0006121333839
631	0.9984794729	0.000609772814
632	0.9984794729	0.0006070461607
633	0.9984794729	0.000604720037
634	0.9984794729	0.0006034283576
635	0.9984794729	0.0006017491648
636	0.9984794729	0.0005994468852
637	0.9984794729	0.0005981628786
638	0.9984794729	0.0005966906403
639	0.9984794729	0.0005956956846
640	0.9984794729	0.0005953306067
641	0.9984794729	0.000594373151
642	0.9984794729	0.0005926004097
643	0.9984794729	0.0005902287507
644	0.9984794729	0.0005879724647
645	0.9984794729	0.0005862754502
646	0.9984794729	0.0005854943247
647	0.9984794729	0.0005846901979
648	0.9984794729	0.000583592346
649	0.9984794729	0.000582647267
650	0.9984794729	0.0005809762587
651	0.9984794729	0.0005801898761
652	0.9984794729	0.0005796123454
653	0.9984794729	0.0005785054529
654	0.9984794729	0.0005779052784
655	0.9984794729	0.0005760040184
656	0.9984794729	0.0005743739958
657	0.9984794729	0.0005733276066
658	0.9984794729	0.0005725981907
659	0.9984794729	0.0005699813398
660	0.9984794729	0.0005699776453
661	0.9984794729	0.0005699776453
662	0.9984794729	0.0005699776453
663	0.9984794729	0.000567917092
664	0.9984794729	0.0005679135199
665	0.9984794729	0.0005678908593
666	0.9984794729	0.0005678903827
667	0.9984794729	0.0005678899064
668	0.9984794729	0.0005678894303
669	0.9984794729	0.0005678889545
670	0.9984794729	0.0005678889545
671	0.9984794729	0.0005678889545
672	0.9984794729	0.0005678889545
673	0.9984794729	0.0005678889545
674	0.9984794729	0.0005678889545
675	0.9984794729	0.0005678889545
676	0.9984794729	0.0005678889545
677	0.9984794729	0.0005678889545
678	0.9984794729	0.0005678889545
679	0.9984794729	0.0005678889545
680	0.9984794729	0.0005678889545
681	0.9984794729	0.0005678889545
682	0.9984794729	0.0005678889545
683	0.9984794729	0.0005678889545
684	0.9984794729	0.0005678889545
685	0.9984794729	0.0005678889545
686	0.9984794729	0.0005678889545
687	0.9984794729	0.0005678889545
688	0.9984794729	0.0005678889545
689	0.9984794729	0.0005678889545
690	0.9984794729	0.0005678889545
691	0.9984794729	0.0005678889545
692	0.9984794729	0.0005678889545
693	0.9984794729	0.0005678889545
694	0.9984794729	0.0005678889545
695	0.9984794729	0.0005678889545
696	0.9984794729	0.0005678889545
697	0.9984794729	0.0005678889545
698	0.9984794729	0.0005678889545
699	0.9984794729	0.0005678889545
700	0.9984794729	0.0005678889545
701	0.9984794729	0.0005678889545
702	0.9984794729	0.0005678889545
703	0.9984794729	0.0005678889545
704	0.9984794729	0.0005678889545
705	0.9984794729	0.0005675714841
706	0.9984794729	0.0005661275351
707	0.9984794729	0.0005638212861
708	0.9984794729	0.0005628621837
709	0.9984794729	0.0005615946795
710	0.9984794729	0.0005598785507
711	0.9984794729	0.0005598776515
712	0.9984794729	0.0005583965368
713	0.9984794729	0.0005570769787
714	0.9984794729	0.0005550483791
715	0.9984794729	0.0005550480851
716	0.9984794729	0.0005550471674
717	0.9984794729	0.0005550435035
718	0.9984794729	0.0005550425906
719	0.9984794729	0.0005550421345
720	0.9984794729	0.0005548543368
721	0.9984794729	0.0005541553756
722	0.9984794729	0.0005525660327
723	0.9984794729	0.000551786708
724	0.9984794729	0.0005511186096
725	0.998859171	0.000548751894
726	0.998859171	0.0005482969017
727	0.998859171	0.0005462371557
728	0.998859171	0.0005451833339
729	0.998859171	0.0005437473708
730	0.998859171	0.0005434653606
731	0.998859171	0.0005421470951
732	0.998859171	0.0005407970079
733	0.998859171	0.0005383683444
734	0.998859171	0.0005357908949
735	0.998859171	0.0005343994208
736	0.998859171	0.0005340141132
737	0.998859171	0.0005330641641
738	0.998859171	0.0005314201663
739	0.998859171	0.0005298780287
740	0.998859171	0.0005281479191
741	0.998859171	0.0005268214323
742	0.998859171	0.0005268206154
743	0.998859171	0.0005268016165
744	0.998859171	0.0005267891227
745	0.998859171	0.000526786538
746	0.998859171	0.000526768271
747	0.998859171	0.0005267667361
748	0.998859171	0.0005265801536
749	0.998859171	0.0005250866962
750	0.998859171	0.0005226241324
751	0.998859171	0.0005221799586
752	0.998859171	0.0005210553952
753	0.998859171	0.0005194665613
754	0.998859171	0.0005166382214
755	0.998859171	0.0005156719902
756	0.998859171	0.0005148500978
757	0.998859171	0.0005142870579
758	0.998859171	0.000512293891
759	0.998859171	0.0005118307592
760	0.998859171	0.0005112007462
761	0.998859171	0.0005106667383
762	0.998859171	0.0005092132751
763	0.998859171	0.0005082311967
764	0.998859171	0.0005075202208
765	0.998859171	0.0005075156208
766	0.998859171	0.0005065484554
767	0.998859171	0.0005059143485
768	0.998859171	0.0005036780564
769	0.998859171	0.0005025332218
770	0.9989858012	0.0005019660035
771	0.9989858012	0.0005013003905
772	0.9989858012	0.000499832443
773	0.9989858012	0.0004990296322
774	0.9989858012	0.0004977179228
775	0.9989858012	0.0004972484655
776	0.9989858012	0.0004965239094
777	0.9989858012	0.0004959525198
778	0.9989858012	0.0004950334083
779	0.9989858012	0.0004934244391
780	0.9989858012	0.0004919880937
781	0.9989858012	0.0004919871404
782	0.9989858012	0.0004919871404
783	0.9989858012	0.0004919871404
784	0.9989858012	0.0004913528517
785	0.9989858012	0.0004888237931
786	0.9989858012	0.00048882277
787	0.9989858012	0.0004888217489
788	0.9989858012	0.00048882073
789	0.9989858012	0.0004888204757
790	0.9989858012	0.0004888200437
791	0.9989858012	0.0004888197897
792	0.9989858012	0.0004888195359
793	0.9989858012	0.0004888192822
794	0.9989858012	0.0004888190667
795	0.9989858012	0.0004888188133
796	0.9989858012	0.0004888185599
797	0.9989858012	0.0004888183068
798	0.9989858012	0.0004888172949
799	0.9989858012	0.0004888167899
800	0.9989858012	0.0004888162854
801	0.9989858012	0.0004888162854
802	0.9989858012	0.0004888157814
803	0.9989858012	0.0004888155297
804	0.9989858012	0.0004888150265
805	0.9989858012	0.0004888145238
806	0.9989858012	0.0004888140216
807	0.9989858012	0.00048881352
808	0.9989858012	0.0004888130188
809	0.9989858012	0.0004888127685
810	0.9989858012	0.0004888125182
811	0.9989858012	0.0004888122681
812	0.9989858012	0.0004888120182
813	0.9989858012	0.0004888117683
814	0.9989858012	0.0004888117683
815	0.9989858012	0.0004888115334
816	0.9989858012	0.0004888105354
817	0.9989858012	0.0004888105354
818	0.9989858012	0.0004888103238
819	0.9989858012	0.0004888103238
820	0.9989858012	0.0004888103238
821	0.9989858012	0.0004888103238
822	0.9989858012	0.0004888103238
823	0.9989858012	0.0004888103238
824	0.9989858012	0.0004888103238
825	0.9989858012	0.0004888103238
826	0.9989858012	0.0004888103238
827	0.9989858012	0.0004888103238
828	0.9989858012	0.0004888103238
829	0.9989858012	0.0004888103238
830	0.9989858012	0.0004888103238
831	0.9989858012	0.0004888103238
832	0.9989858012	0.0004888103238
833	0.9989858012	0.0004888103238
834	0.9989858012	0.0004888103238
835	0.9989858012	0.0004888103238
836	0.9989858012	0.0004888103238
837	0.9989858012	0.0004888103238
838	0.9989858012	0.0004888103238
839	0.9989858012	0.0004888103238
840	0.9989858012	0.0004888103238
841	0.9989858012	0.0004888103238
842	0.9989858012	0.0004888103238
843	0.9989858012	0.0004888103238
844	0.9989858012	0.0004888103238
845	0.9989858012	0.0004888103238
846	0.9989858012	0.0004888103238
847	0.9989858012	0.0004888103238
848	0.9989858012	0.0004888103238
849	0.9989858012	0.0004888103238
850	0.9989858012	0.0004888103238
851	0.9989858012	0.0004888103238
852	0.9989858012	0.0004888103238
853	0.9989858012	0.0004888103238
854	0.9989858012	0.0004888103238
855	0.9989858012	0.0004888103238
856	0.9989858012	0.0004888103238
